0E,083A,0684,0660,0648,066A
0E,083B,0684,065F,0647,0669
0E,083C,0682,065E,0646,0668
0E,083D,0681,065D,0645,0667
0E,083E,0684,065F,0646,0669
0E,083F,0684,0660,0648,066B
0E,0840,0684,0660,0647,0669
0E,0841,0682,065E,0645,0668
0E,0842,0681,065C,0645,0667
0E,0843,0683,065F,0647,0669
0E,0844,0685,0660,0648,066A
0E,0845,0684,065F,0647,066A
0E,0846,0682,065E,0645,0668
0E,0847,0681,065D,0645,0667
0E,0848,0683,065F,0647,0669
0E,0849,0684,0660,0648,066B
0E,084A,0684,065F,0647,0669
0E,084B,0682,065D,0645,0668
0E,084C,0680,065D,0645,0668
0E,084D,0684,065F,0647,0669
0E,084E,0685,0660,0648,066A
0E,084F,0683,065F,0647,066A
0E,0850,0682,065D,0646,0668
0E,0851,0681,065D,0645,0666
0E,0852,0685,065F,0647,066A
0E,0853,0684,0660,0648,066A
0E,0854,0684,065F,0647,0669
0E,0855,0682,065D,0645,0667
0E,0856,0680,065D,0645,0667
0E,0857,0684,065F,0647,0669
0E,0858,0685,0660,0647,066A
0E,0859,0683,065F,0647,0669
0E,085A,0681,065E,0646,0668
0E,085B,0682,065D,0645,0667
0E,085C,0684,065F,0648,066A
0E,085D,0684,0660,0649,066A
0E,085E,0684,065F,0647,0669
0E,085F,0682,065D,0645,0668
0E,0860,0681,065D,0645,0667
0E,0861,0684,065F,0647,066A
0E,0862,0684,0660,0648,066B
0E,0863,0683,065F,0647,0669
0E,0864,0682,065E,0646,0668
0E,0865,0681,065D,0645,0667
0E,0866,0684,0660,0647,066A
0E,0867,0684,0660,0648,066A
0E,0868,0683,065F,0646,0669
0E,0869,0681,065D,0646,0668
0E,086A,0681,065D,0645,0667
0E,086B,0684,065F,0647,066A
0E,086C,0684,0660,0648,066B
0E,086D,0683,065F,0647,0669
0E,086E,0682,065E,0645,0667
0E,086F,0681,065D,0645,0667
0E,0870,0684,065F,0648,066A
0E,0871,0685,0660,0648,066A
0E,0872,0684,065E,0647,066A
0E,0873,0681,065E,0646,0668
0E,0874,0682,065E,0645,0667
0E,0875,0683,065F,0648,0669
0E,0876,0684,0660,0649,066B
0E,0877,0683,065F,0646,0668
0E,0878,0682,065E,0645,0667
0E,0879,0681,065D,0645,0667
0E,087A,0684,0660,0647,0669
0E,087B,0684,0660,0648,066A
0E,087C,0683,065E,0647,0669
0E,087D,0681,065D,0646,0667
0E,087E,0682,065E,0645,0667
0E,087F,0684,065F,0648,066A
0E,0880,0684,0660,0648,066A
0E,0881,0684,065F,0647,0669
0E,0882,0681,065E,0646,0667
0E,0883,0681,065D,0646,0668
0E,0884,0684,0660,0648,066A
0E,0885,0684,0660,0647,066A
0E,0886,0683,065F,0646,0669
0E,0887,0681,065D,0646,0667
0E,0888,0681,065D,0645,0667
0E,0889,0683,065F,0648,066A
0E,088A,0684,0660,0648,066A
0E,088B,0683,065F,0646,0669
0E,088C,0682,065D,0645,0667
0E,088D,0681,065D,0646,0667
0E,088E,0684,065F,0647,0669
0E,088F,0684,0660,0647,066A
0E,0890,0683,065E,0647,0669
0E,0891,0682,065E,0646,0667
0E,0892,0682,065D,0646,0668
0E,0893,0684,0660,0648,066A
0E,0894,0684,0660,0648,066A
0E,0895,0683,065F,0647,0669
0E,0896,0681,065D,0645,0667
0E,0897,0681,065D,0646,0668
0E,0898,0685,0660,0648,066A
0E,0899,0685,0660,0648,066B
0E,089A,0683,065F,0647,0669
0E,089B,0681,065D,0645,0667
0E,089C,0682,065D,0646,0668
0E,089D,0684,065F,0648,066A
0E,089E,0685,0660,0647,066A
0E,089F,0683,065E,0646,0669
0E,08A0,0681,065D,0645,0667
0E,08A1,0682,065E,0645,0667
0E,08A2,0683,065F,0648,066A
0E,08A3,0684,0660,0647,066A
0E,08A4,0682,065E,0646,0669
0E,08A5,0681,065D,0645,0667
0E,08A6,0682,065E,0645,0668
0E,08A7,0684,0660,0647,066A
0E,08A8,0685,0660,0647,066A
0E,08A9,0682,065E,0647,0669
0E,08AA,0681,065D,0645,0667
0E,08AB,0682,065E,0646,0668
0E,08AC,0685,065F,0647,066A
0E,08AD,0684,065F,0648,066B
0E,08AE,0682,065F,0647,0668
0E,08AF,0681,065D,0645,0667
0E,08B0,0682,065E,0646,0668
0E,08B1,0684,0660,0648,066A
0E,08B2,0685,0660,0647,066A
